,Manufacturer,Model,HorsePower,Cylinders,Category,Price
465,Ferrari,456M,442.0,12.0,"Exotic,High-Performance",224585
466,Ferrari,458 Italia,562.0,8.0,"Exotic,High-Performance",257412
467,Ferrari,458 Italia,562.0,8.0,"Exotic,High-Performance",233509
468,Ferrari,458 Italia,562.0,8.0,"Exotic,High-Performance",233509
469,Ferrari,458 Italia,597.0,8.0,"Exotic,High-Performance",288000
470,Ferrari,458 Italia,562.0,8.0,"Exotic,High-Performance",257412
471,Ferrari,458 Italia,562.0,8.0,"Exotic,High-Performance",239340
472,Ferrari,458 Italia,562.0,8.0,"Exotic,High-Performance",263553
473,Ferrari,458 Italia,597.0,8.0,"Exotic,High-Performance",291744
474,Alfa Romeo,4C,237.0,4.0,"Luxury,High-Performance",63900
475,Alfa Romeo,4C,237.0,4.0,"Luxury,High-Performance",68400
476,Alfa Romeo,4C,237.0,4.0,"Luxury,High-Performance",53900
477,Alfa Romeo,4C,237.0,4.0,"Luxury,High-Performance",55900
478,Alfa Romeo,4C,237.0,4.0,"Luxury,High-Performance",65900
479,Toyota,4Runner,270.0,6.0,No Category,41365
480,Toyota,4Runner,270.0,6.0,No Category,35740
481,Toyota,4Runner,270.0,6.0,No Category,37615
482,Toyota,4Runner,270.0,6.0,No Category,34695
483,Toyota,4Runner,270.0,6.0,No Category,35725
484,Toyota,4Runner,270.0,6.0,No Category,43400
485,Toyota,4Runner,270.0,6.0,No Category,32820
486,Toyota,4Runner,270.0,6.0,No Category,38645
487,Toyota,4Runner,270.0,6.0,No Category,37825
488,Toyota,4Runner,270.0,6.0,No Category,43620
489,Toyota,4Runner,270.0,6.0,No Category,36115
490,Toyota,4Runner,270.0,6.0,No Category,35950
491,Toyota,4Runner,270.0,6.0,No Category,33210
492,Toyota,4Runner,270.0,6.0,No Category,38855
493,Toyota,4Runner,270.0,6.0,No Category,41585
494,Toyota,4Runner,270.0,6.0,No Category,35085
495,Toyota,4Runner,270.0,6.0,No Category,41310
496,Toyota,4Runner,270.0,6.0,No Category,36690
497,Toyota,4Runner,270.0,6.0,No Category,44360
498,Toyota,4Runner,270.0,6.0,No Category,39595
499,Toyota,4Runner,270.0,6.0,No Category,41850
500,Toyota,4Runner,270.0,6.0,No Category,42325
501,Toyota,4Runner,270.0,6.0,No Category,35885
502,Toyota,4Runner,270.0,6.0,No Category,38565
503,Toyota,4Runner,270.0,6.0,No Category,36915
504,Toyota,4Runner,270.0,6.0,No Category,34010
505,BMW,5 Series Gran Turismo,300.0,6.0,"Hatchback,Luxury",60700
506,BMW,5 Series Gran Turismo,445.0,8.0,"Hatchback,Luxury,Performance",71400
507,BMW,5 Series Gran Turismo,300.0,6.0,"Hatchback,Luxury",63000
508,BMW,5 Series Gran Turismo,445.0,8.0,"Hatchback,Luxury,Performance",69100
509,BMW,5 Series Gran Turismo,300.0,6.0,"Hatchback,Luxury",63200
510,BMW,5 Series Gran Turismo,445.0,8.0,"Hatchback,Luxury,Performance",72500
511,BMW,5 Series Gran Turismo,300.0,6.0,"Hatchback,Luxury",60900
512,BMW,5 Series Gran Turismo,300.0,6.0,"Hatchback,Luxury",63200
513,BMW,5 Series Gran Turismo,300.0,6.0,"Hatchback,Luxury,Performance",60900
514,BMW,5 Series Gran Turismo,445.0,8.0,"Hatchback,Luxury,Performance",72500
515,BMW,5 Series,443.0,8.0,"Luxury,High-Performance",67200
516,BMW,5 Series,302.0,6.0,"Luxury,Performance",57900
517,BMW,5 Series,255.0,6.0,"Diesel,Luxury",57100
518,BMW,5 Series,241.0,4.0,Luxury,52250
519,BMW,5 Series,255.0,6.0,"Diesel,Luxury",59400
520,BMW,5 Series,443.0,8.0,"Luxury,High-Performance",64900
521,BMW,5 Series,241.0,4.0,Luxury,49950
522,BMW,5 Series,302.0,6.0,"Luxury,Performance",55600
523,BMW,5 Series,255.0,6.0,"Diesel,Luxury",57350
524,BMW,5 Series,302.0,6.0,"Luxury,Performance",58150
525,BMW,5 Series,302.0,6.0,"Luxury,Performance",55850
526,BMW,5 Series,240.0,4.0,Luxury,52500
527,BMW,5 Series,240.0,4.0,Luxury,50200
528,BMW,5 Series,443.0,8.0,"Luxury,High-Performance",68600
529,BMW,5 Series,443.0,8.0,"Luxury,High-Performance",66300
530,BMW,5 Series,255.0,6.0,"Diesel,Luxury",59650
531,Mercedes-Benz,500-Class,322.0,8.0,"Luxury,Performance",4155
532,Mercedes-Benz,500-Class,322.0,8.0,Luxury,2427
533,Mercedes-Benz,500-Class,322.0,8.0,"Luxury,Performance",3245
534,Mercedes-Benz,500-Class,322.0,8.0,"Luxury,Performance",4701
535,Mercedes-Benz,500-Class,315.0,8.0,Luxury,3176
536,Mercedes-Benz,500-Class,315.0,8.0,"Luxury,Performance",3613
537,Mercedes-Benz,500-Class,315.0,8.0,"Luxury,Performance",5140
538,Mercedes-Benz,500-Class,315.0,8.0,Luxury,2692
542,FIAT,500,160.0,4.0,"Factory Tuner,Performance",26595
543,FIAT,500,101.0,4.0,Hatchback,18700
544,FIAT,500,135.0,4.0,Hatchback,19700
545,FIAT,500,101.0,4.0,No Category,22800
546,FIAT,500,101.0,4.0,No Category,24700
547,FIAT,500,160.0,4.0,"Hatchback,Factory Tuner,Performance",22495
548,FIAT,500,101.0,4.0,Hatchback,17495
549,FIAT,500,101.0,4.0,No Category,20345
550,FIAT,500,101.0,4.0,Hatchback,17700
551,FIAT,500,101.0,4.0,Hatchback,20400
552,FIAT,500,101.0,4.0,Hatchback,16845
553,FIAT,500,160.0,4.0,"Factory Tuner,Performance",26695
554,FIAT,500,101.0,4.0,Hatchback,21295
555,FIAT,500,101.0,4.0,Hatchback,20395
556,FIAT,500,101.0,4.0,Hatchback,17745
557,FIAT,500,160.0,4.0,"Hatchback,Factory Tuner,Performance",22575
558,FIAT,500,101.0,4.0,No Category,24495
559,FIAT,500,101.0,4.0,Hatchback,16995
560,FIAT,500,101.0,4.0,No Category,20395
561,FIAT,500,135.0,4.0,Hatchback,19700
562,FIAT,500,101.0,4.0,Hatchback,17900
563,FIAT,500,101.0,4.0,No Category,21395
564,FIAT,500,160.0,4.0,"Hatchback,Factory Tuner,Performance",19995
565,FIAT,500,101.0,4.0,Hatchback,19390
566,FIAT,500,101.0,4.0,No Category,17485
567,FIAT,500,101.0,4.0,No Category,20885
568,FIAT,500,160.0,4.0,"Factory Tuner,Performance",21490
569,FIAT,500,101.0,4.0,Hatchback,15990
570,FIAT,500L,160.0,4.0,No Category,19345
571,FIAT,500L,160.0,4.0,No Category,23095
572,FIAT,500L,160.0,4.0,No Category,24695
573,FIAT,500L,160.0,4.0,No Category,21695
574,FIAT,500L,160.0,4.0,No Category,20695
575,FIAT,500L,160.0,4.0,No Category,21880
576,FIAT,500L,160.0,4.0,No Category,23395
577,FIAT,500L,160.0,4.0,No Category,24795
578,FIAT,500L,160.0,4.0,No Category,20795
579,FIAT,500L,160.0,4.0,No Category,19495
580,FIAT,500L,160.0,4.0,No Category,23695
581,FIAT,500L,160.0,4.0,No Category,20995
582,FIAT,500L,160.0,4.0,No Category,22995
583,FIAT,500X,180.0,4.0,Crossover,24635
584,FIAT,500X,180.0,4.0,Crossover,25135
585,FIAT,500X,180.0,4.0,Crossover,29235
586,FIAT,500X,180.0,4.0,Crossover,23335
587,FIAT,500X,180.0,4.0,Crossover,22735
588,FIAT,500X,180.0,4.0,Crossover,27035
589,FIAT,500X,160.0,4.0,Crossover,20000
590,FIAT,500X,180.0,4.0,Crossover,27335
591,FIAT,500X,180.0,4.0,Crossover,25235
592,FIAT,500X,180.0,4.0,Crossover,27035
593,FIAT,500X,180.0,4.0,Crossover,25135
594,FIAT,500X,180.0,4.0,Crossover,25235
595,FIAT,500X,180.0,4.0,Crossover,23890
596,FIAT,500X,180.0,4.0,Crossover,23335
597,FIAT,500X,160.0,4.0,Crossover,19995
598,Ferrari,550,485.0,12.0,"Exotic,High-Performance",248500
599,Ferrari,550,485.0,12.0,"Exotic,High-Performance",205840
600,Mercedes-Benz,560-Class,238.0,8.0,Luxury,2323
601,Mercedes-Benz,560-Class,238.0,8.0,Luxury,2170
602,Mercedes-Benz,560-Class,238.0,8.0,Luxury,2443
603,Mercedes-Benz,560-Class,238.0,8.0,Luxury,2304
604,McLaren,570S,562.0,8.0,"Exotic,High-Performance",184900
605,Ferrari,575M,515.0,12.0,"Exotic,High-Performance",214670
606,Ferrari,575M,515.0,12.0,"Exotic,High-Performance",224670
607,Ferrari,575M,515.0,12.0,"Exotic,High-Performance",217890
608,Ferrari,575M,515.0,12.0,"Exotic,High-Performance",228339
609,Ferrari,575M,515.0,12.0,"Exotic,High-Performance",228339
610,Ferrari,575M,515.0,12.0,"Exotic,High-Performance",217890
611,Maybach,57,543.0,12.0,"Exotic,Luxury",366000
612,Maybach,57,631.0,12.0,"Exotic,Luxury,High-Performance",455500
613,Maybach,57,604.0,12.0,"Exotic,Luxury,High-Performance",405500
614,Maybach,57,543.0,12.0,"Exotic,Luxury",372500
615,Maybach,57,620.0,12.0,"Exotic,Luxury,High-Performance",412000
616,Maybach,57,543.0,12.0,"Exotic,Luxury",379050
617,Maybach,57,620.0,12.0,"Exotic,Luxury,Performance",418950
618,Ferrari,599,611.0,12.0,"Exotic,High-Performance",320580
619,Ferrari,599,611.0,12.0,"Exotic,High-Performance",310543
620,Ferrari,599,611.0,12.0,"Exotic,High-Performance",310543
621,Ferrari,599,611.0,12.0,"Exotic,High-Performance",320580
622,Ferrari,599,661.0,12.0,"Exotic,Factory Tuner,High-Performance",410000
623,Mazda,5,157.0,4.0,No Category,24470
624,Mazda,5,157.0,4.0,No Category,20940
625,Mazda,5,157.0,4.0,No Category,19940
626,Mazda,5,157.0,4.0,No Category,22070
627,Mazda,5,157.0,4.0,No Category,20140
628,Mazda,5,157.0,4.0,No Category,24670
629,Mazda,5,157.0,4.0,No Category,21140
630,Mazda,5,157.0,4.0,No Category,22270
631,Mazda,5,157.0,4.0,No Category,24770
632,Mazda,5,157.0,4.0,No Category,22370
633,Mazda,5,157.0,4.0,No Category,21240
634,BMW,6 Series Gran Coupe,445.0,8.0,"Luxury,High-Performance",92600
635,BMW,6 Series Gran Coupe,315.0,6.0,"Luxury,Performance",81300
636,BMW,6 Series Gran Coupe,315.0,6.0,"Luxury,Performance",78300
637,BMW,6 Series Gran Coupe,445.0,8.0,"Luxury,High-Performance",89600
638,BMW,6 Series Gran Coupe,445.0,8.0,"Luxury,High-Performance",93900
639,BMW,6 Series Gran Coupe,315.0,6.0,"Luxury,Performance",82500
640,BMW,6 Series Gran Coupe,445.0,8.0,"Luxury,High-Performance",90900
641,BMW,6 Series Gran Coupe,315.0,6.0,"Luxury,Performance",79500
642,BMW,6 Series Gran Coupe,445.0,8.0,"Luxury,High-Performance",91200
643,BMW,6 Series Gran Coupe,315.0,6.0,"Luxury,Performance",82800
644,BMW,6 Series Gran Coupe,445.0,8.0,"Luxury,High-Performance",94200
645,BMW,6 Series Gran Coupe,315.0,6.0,"Luxury,Performance",79800
646,BMW,6 Series,445.0,8.0,"Luxury,High-Performance",94900
647,BMW,6 Series,315.0,6.0,"Luxury,Performance",86600
648,BMW,6 Series,315.0,6.0,"Luxury,Performance",79100
649,BMW,6 Series,315.0,6.0,"Luxury,Performance",76100
650,BMW,6 Series,445.0,8.0,"Luxury,High-Performance",90400
651,BMW,6 Series,315.0,6.0,"Luxury,Performance",83600
652,BMW,6 Series,445.0,8.0,"Luxury,High-Performance",87400
653,BMW,6 Series,445.0,8.0,"Luxury,High-Performance",97900
654,BMW,6 Series,315.0,6.0,"Luxury,Performance",87800
655,BMW,6 Series,315.0,6.0,"Luxury,Performance",77300
656,BMW,6 Series,445.0,8.0,"Luxury,High-Performance",99200
657,BMW,6 Series,445.0,8.0,"Luxury,High-Performance",96200
658,BMW,6 Series,315.0,6.0,"Luxury,Performance",80300
659,BMW,6 Series,315.0,6.0,"Luxury,Performance",84800
660,BMW,6 Series,445.0,8.0,"Luxury,High-Performance",91700
661,BMW,6 Series,445.0,8.0,"Luxury,High-Performance",88700
662,BMW,6 Series,445.0,8.0,"Luxury,High-Performance",92000
663,BMW,6 Series,315.0,6.0,"Luxury,Performance",77600
664,BMW,6 Series,445.0,8.0,"Luxury,High-Performance",89000
665,BMW,6 Series,315.0,6.0,"Luxury,Performance",80600
666,BMW,6 Series,315.0,6.0,"Luxury,Performance",85100
667,BMW,6 Series,315.0,6.0,"Luxury,Performance",88100
668,BMW,6 Series,445.0,8.0,"Luxury,High-Performance",96500
669,BMW,6 Series,445.0,8.0,"Luxury,High-Performance",99500
670,Mercedes-Benz,600-Class,402.0,12.0,Luxury,2960
671,Mercedes-Benz,600-Class,389.0,12.0,Luxury,3108
672,Mercedes-Benz,600-Class,389.0,12.0,"Luxury,Performance",4623
673,Mercedes-Benz,600-Class,389.0,12.0,Luxury,3211
674,Pontiac,6000,140.0,6.0,No Category,2000
675,Pontiac,6000,110.0,4.0,No Category,2000
676,Pontiac,6000,140.0,6.0,No Category,2000
677,Pontiac,6000,140.0,6.0,No Category,2000
678,Pontiac,6000,140.0,6.0,No Category,2000
679,Pontiac,6000,140.0,6.0,No Category,2000
680,Pontiac,6000,140.0,6.0,No Category,2000
681,Pontiac,6000,110.0,4.0,No Category,2000
682,Ferrari,612 Scaglietti,532.0,12.0,"Exotic,High-Performance",313088
683,Ferrari,612 Scaglietti,532.0,12.0,"Exotic,High-Performance",313088
684,Ferrari,612 Scaglietti,532.0,12.0,"Exotic,High-Performance",313088
685,Mazda,626,170.0,6.0,No Category,2080
686,Mazda,626,170.0,6.0,No Category,2234
687,Mazda,626,130.0,4.0,No Category,2000
688,Mazda,626,130.0,4.0,No Category,2146
689,Mazda,626,165.0,6.0,No Category,22935
690,Mazda,626,165.0,6.0,No Category,19935
691,Mazda,626,125.0,4.0,No Category,20935
692,Mazda,626,125.0,4.0,No Category,18735
693,Mazda,626,165.0,6.0,No Category,19985
694,Mazda,626,125.0,4.0,No Category,18785
695,Mazda,626,165.0,6.0,No Category,21885
696,Maybach,62,604.0,12.0,"Exotic,Luxury,High-Performance",456500
697,Maybach,62,543.0,12.0,"Exotic,Luxury",417000
698,Maybach,62,631.0,12.0,"Exotic,Luxury,High-Performance",506500
699,Maybach,62,543.0,12.0,"Exotic,Luxury",423500
700,Maybach,62,620.0,12.0,"Exotic,Luxury,High-Performance",463000
701,Maybach,62,620.0,12.0,"Exotic,Luxury,Performance",470350
702,Maybach,62,543.0,12.0,"Exotic,Luxury",430450
703,McLaren,650S Coupe,641.0,8.0,"Exotic,High-Performance",265500
704,McLaren,650S Spider,641.0,8.0,"Exotic,High-Performance",280225
705,Mazda,6,184.0,4.0,No Category,24895
706,Mazda,6,184.0,4.0,No Category,22895
707,Mazda,6,184.0,4.0,No Category,23845
708,Mazda,6,184.0,4.0,No Category,21190
709,Mazda,6,184.0,4.0,No Category,29895
710,Mazda,6,184.0,4.0,No Category,22995
711,Mazda,6,184.0,4.0,No Category,24995
712,Mazda,6,184.0,4.0,No Category,21495
713,Mazda,6,184.0,4.0,No Category,30195
714,Mazda,6,184.0,4.0,No Category,23945
715,Mazda,6,184.0,4.0,No Category,30695
716,Mazda,6,184.0,4.0,No Category,21945
717,Mazda,6,184.0,4.0,No Category,24195
718,Mazda,6,184.0,4.0,No Category,22995
719,Mazda,6,184.0,4.0,No Category,25245
720,BMW,7 Series,535.0,12.0,"Luxury,High-Performance",141200
721,BMW,7 Series,315.0,6.0,"Luxury,Performance",78000
722,BMW,7 Series,445.0,8.0,"Luxury,High-Performance",91000
723,BMW,7 Series,445.0,8.0,"Luxury,High-Performance",94000
724,BMW,7 Series,315.0,6.0,"Luxury,Performance",81000
725,BMW,7 Series,315.0,6.0,"Luxury,Performance",74000
726,BMW,7 Series,445.0,8.0,"Luxury,High-Performance",87300
727,BMW,7 Series,445.0,8.0,"Luxury,High-Performance",90300
728,BMW,7 Series,255.0,6.0,"Diesel,Luxury",82500
729,BMW,7 Series,445.0,8.0,"Luxury,High-Performance",94400
730,BMW,7 Series,320.0,6.0,"Luxury,Performance",81300
731,BMW,7 Series,445.0,8.0,"Luxury,High-Performance",97400
732,BMW,7 Series,445.0,8.0,"Luxury,High-Performance",94600
733,BMW,7 Series,445.0,8.0,"Luxury,High-Performance",97600
734,BMW,7 Series,320.0,6.0,"Luxury,Performance",84500
735,BMW,7 Series,320.0,6.0,"Luxury,Performance",81500
736,Porsche,718 Cayman,300.0,4.0,"Luxury,High-Performance",53900
737,Porsche,718 Cayman,350.0,4.0,"Luxury,High-Performance",66300
738,Volvo,740,114.0,4.0,Luxury,2000
739,Volvo,740,153.0,4.0,Luxury,2000
740,Volvo,740,114.0,4.0,Luxury,2000
741,Volvo,740,114.0,4.0,Luxury,2000
742,Volvo,740,114.0,4.0,Luxury,2000
743,Volvo,740,153.0,4.0,Luxury,2000
744,Volvo,740,162.0,4.0,"Luxury,Performance",2000
745,Volvo,740,162.0,4.0,"Luxury,Performance",2000
746,Volvo,740,114.0,4.0,Luxury,2000
747,Volvo,740,162.0,4.0,"Luxury,Performance",2000
748,Volvo,740,162.0,4.0,"Luxury,Performance",2000
749,Volvo,740,114.0,4.0,Luxury,2000
750,Volvo,740,162.0,4.0,"Luxury,Performance",2000
751,Volvo,740,114.0,4.0,Luxury,2000
752,Volvo,740,114.0,4.0,Luxury,2000
753,Volvo,740,114.0,4.0,Luxury,2000
754,Volvo,760,144.0,6.0,Luxury,2000
755,Volvo,760,162.0,4.0,Luxury,2000
756,Volvo,760,162.0,4.0,Luxury,2000
757,Volvo,780,188.0,4.0,Luxury,2000
758,Volvo,780,144.0,6.0,Luxury,2000
759,BMW,8 Series,282.0,8.0,"Luxury,Performance",4784
760,BMW,8 Series,322.0,12.0,"Luxury,Performance",5858
761,BMW,8 Series,372.0,12.0,"Factory Tuner,Luxury,Performance",8488
762,BMW,8 Series,322.0,12.0,"Luxury,Performance",6954
763,BMW,8 Series,282.0,8.0,"Luxury,Performance",5680
764,BMW,8 Series,322.0,12.0,"Luxury,Performance",7624
765,BMW,8 Series,282.0,8.0,"Luxury,Performance",6693
766,Audi,80,108.0,4.0,Luxury,2000
767,Audi,80,130.0,5.0,Luxury,2000
768,Audi,80,130.0,5.0,Luxury,2000
769,Audi,80,130.0,5.0,Luxury,2000
770,Audi,80,130.0,5.0,Luxury,2000
771,Audi,80,130.0,5.0,Luxury,2000
772,Volvo,850,222.0,5.0,"Luxury,Performance",2000
773,Volvo,850,168.0,5.0,Luxury,2000
774,Volvo,850,240.0,5.0,"Factory Tuner,Luxury,Performance",2000
775,Volvo,850,168.0,5.0,Luxury,2000
776,Volvo,850,168.0,5.0,Luxury,2000
777,Volvo,850,222.0,5.0,"Luxury,Performance",2000
778,Volvo,850,168.0,5.0,Luxury,2000
779,Volvo,850,240.0,5.0,"Factory Tuner,Luxury,Performance",2000
780,Volvo,850,222.0,5.0,"Luxury,Performance",2000
781,Volvo,850,222.0,5.0,"Luxury,Performance",2000
782,Volvo,850,168.0,5.0,Luxury,2000
783,Volvo,850,222.0,5.0,"Luxury,Performance",2000
784,Volvo,850,240.0,5.0,"Factory Tuner,Luxury,Performance",2000
785,Volvo,850,168.0,5.0,Luxury,2000
786,Volvo,850,240.0,5.0,"Factory Tuner,Luxury,Performance",2000
787,Volvo,850,222.0,5.0,"Luxury,Performance",2000
788,Volvo,850,168.0,5.0,Luxury,2000
789,Volvo,850,168.0,5.0,Luxury,2000
790,Volvo,850,168.0,5.0,Luxury,2000
791,Volvo,850,168.0,5.0,Luxury,2000
792,Volvo,850,240.0,5.0,"Factory Tuner,Luxury,Performance",2000
793,Volvo,850,222.0,5.0,"Luxury,Performance",2000
794,Volvo,850,240.0,5.0,"Factory Tuner,Luxury,Performance",2091
795,Volvo,850,190.0,5.0,"Luxury,Performance",2000
796,Volvo,850,190.0,5.0,"Luxury,Performance",2000
797,Volvo,850,222.0,5.0,"Luxury,Performance",2000
798,Toyota,86,205.0,4.0,Performance,26255
799,Toyota,86,200.0,4.0,Performance,26975
800,Saab,9-2X,227.0,4.0,"Luxury,Performance",26950
801,Saab,9-2X,165.0,4.0,"Luxury,Performance",22990
802,Saab,9-2X,230.0,4.0,"Luxury,Performance",26950
803,Saab,9-2X,173.0,4.0,Luxury,22990
804,Saab,9-3 Griffin,220.0,4.0,"Flex Fuel,Luxury",28900
805,Saab,9-3 Griffin,220.0,4.0,"Flex Fuel,Luxury",44080
806,Saab,9-3 Griffin,220.0,4.0,"Flex Fuel,Luxury",46080
807,Saab,9-3 Griffin,220.0,4.0,Luxury,37115
808,Saab,9-3 Griffin,220.0,4.0,"Flex Fuel,Luxury",39490
809,Saab,9-3 Griffin,220.0,4.0,"Flex Fuel,Luxury",34340
810,Saab,9-3 Griffin,220.0,4.0,"Flex Fuel,Luxury",44080
811,Saab,9-3 Griffin,220.0,4.0,"Flex Fuel,Luxury",40840
812,Saab,9-3 Griffin,220.0,4.0,"Flex Fuel,Luxury",31180
813,Saab,9-3 Griffin,220.0,4.0,Luxury,32395
814,Saab,9-3 Griffin,220.0,4.0,"Flex Fuel,Luxury",34340
815,Saab,9-3 Griffin,220.0,4.0,Luxury,34975
816,Saab,9-3 Griffin,220.0,4.0,Luxury,37115
817,Saab,9-3 Griffin,220.0,4.0,Luxury,34975
818,Saab,9-3 Griffin,220.0,4.0,"Flex Fuel,Luxury",30250
819,Saab,9-3 Griffin,220.0,4.0,Luxury,32395
820,Saab,9-3 Griffin,220.0,4.0,"Flex Fuel,Luxury",29830
821,Saab,9-3 Griffin,220.0,4.0,"Flex Fuel,Luxury",46080
822,Saab,9-3,210.0,4.0,Luxury,37810
823,Saab,9-3,280.0,6.0,"Luxury,Performance",51330
824,Saab,9-3,210.0,4.0,Luxury,38305
825,Saab,9-3,280.0,6.0,"Luxury,Performance",44885
826,Saab,9-3,210.0,4.0,Luxury,30360
827,Saab,9-3,210.0,4.0,Luxury,42130
828,Saab,9-3,280.0,6.0,"Luxury,Performance",43605
829,Saab,9-3,210.0,4.0,Luxury,31790
830,Saab,9-3,210.0,4.0,Luxury,35315
831,Saab,9-3,210.0,4.0,Luxury,37140
832,Saab,9-3,210.0,4.0,Luxury,34150
833,Saab,9-3,210.0,4.0,Luxury,44455
834,Saab,9-3,210.0,4.0,Luxury,36395
835,Saab,9-3,210.0,4.0,Luxury,47345
836,Saab,9-3,207.0,4.0,Luxury,32395
837,Saab,9-3,207.0,4.0,Luxury,28900
838,Saab,9-3,207.0,4.0,Luxury,30330
839,Saab,9-3,207.0,4.0,Luxury,39990
840,Saab,9-3,207.0,4.0,Luxury,38115
841,Saab,9-3,207.0,4.0,Luxury,45080
842,Saab,9-3,207.0,4.0,Luxury,35340
843,Saab,9-3,207.0,4.0,Luxury,36975
844,Saab,9-3,207.0,4.0,Luxury,37020
845,Saab,9-3,210.0,4.0,Luxury,28900
846,Saab,9-3,210.0,4.0,Luxury,38115
847,Saab,9-3,210.0,4.0,Luxury,32395
848,Saab,9-3,210.0,4.0,Luxury,39990
849,Saab,9-3,210.0,4.0,Luxury,30330
850,Saab,9-3,210.0,4.0,Luxury,37020
851,Saab,9-3,210.0,4.0,Luxury,35340
852,Saab,9-3,210.0,4.0,Luxury,36975
853,Saab,9-3,210.0,4.0,Luxury,45080
854,Saab,9-4X,265.0,6.0,"Crossover,Luxury",37250
855,Saab,9-4X,265.0,6.0,"Crossover,Luxury",35875
856,Saab,9-4X,265.0,6.0,"Crossover,Luxury",33380
857,Saab,9-4X,265.0,6.0,"Crossover,Luxury",40245
858,Saab,9-4X,300.0,6.0,"Crossover,Luxury",48010
859,Saab,9-5,260.0,4.0,"Luxury,Performance",39400
860,Saab,9-5,260.0,4.0,"Luxury,Performance",43270
861,Saab,9-5,260.0,4.0,"Luxury,Performance",39650
862,Saab,9-5,260.0,4.0,"Luxury,Performance",38380
863,Saab,9-5,260.0,4.0,"Luxury,Performance",40765
864,Saab,9-5,260.0,4.0,"Luxury,Performance",42000
865,Saab,9-5,300.0,6.0,"Luxury,Performance",49165
866,Saab,9-5,220.0,4.0,Luxury,38525
867,Saab,9-5,300.0,6.0,"Luxury,Performance",49565
868,Saab,9-5,220.0,4.0,Luxury,43435
869,Saab,9-5,300.0,6.0,"Luxury,Performance",48030
870,Saab,9-7X,290.0,6.0,Luxury,39190
871,Saab,9-7X,300.0,8.0,Luxury,41190
872,Saab,9-7X,300.0,8.0,Luxury,42770
873,Saab,9-7X,285.0,6.0,Luxury,40400
874,Saab,9-7X,390.0,8.0,Luxury,46530
875,Saab,9-7X,390.0,8.0,Luxury,49105
876,Saab,9-7X,285.0,6.0,Luxury,42615
877,Saab,9-7X,300.0,8.0,Luxury,45345
878,Saab,9000,225.0,4.0,"Hatchback,Factory Tuner,Luxury,Performance",2000
879,Saab,9000,210.0,6.0,"Hatchback,Luxury",2000
880,Saab,9000,170.0,4.0,"Hatchback,Luxury",2000
881,Saab,9000,200.0,4.0,"Hatchback,Luxury",2000
882,Saab,9000,210.0,6.0,"Hatchback,Luxury",2122
883,Saab,9000,170.0,4.0,"Hatchback,Luxury",2000
884,Saab,9000,225.0,4.0,"Hatchback,Factory Tuner,Luxury,Performance",2145
885,Saab,9000,200.0,4.0,"Hatchback,Luxury",2084
886,Saab,9000,200.0,4.0,"Hatchback,Luxury",2063
887,Saab,9000,225.0,4.0,"Hatchback,Luxury",2172
888,Saab,900,185.0,4.0,"Hatchback,Luxury,Performance",2000
889,Saab,900,185.0,4.0,"Hatchback,Luxury,Performance",2000
890,Saab,900,150.0,4.0,"Hatchback,Luxury",2000
891,Saab,900,170.0,6.0,"Hatchback,Luxury",2000
892,Saab,900,185.0,4.0,"Luxury,Performance",2000
893,Saab,900,170.0,6.0,Luxury,2000
894,Saab,900,150.0,4.0,"Hatchback,Luxury",2000
895,Saab,900,150.0,4.0,Luxury,2000
896,Saab,900,185.0,4.0,"Hatchback,Luxury,Performance",2000
897,Saab,900,170.0,6.0,"Hatchback,Luxury",2000
898,Saab,900,150.0,4.0,Luxury,2000
899,Saab,900,150.0,4.0,"Hatchback,Luxury",2000
900,Saab,900,185.0,4.0,"Luxury,Performance",2078
901,Saab,900,185.0,4.0,"Hatchback,Luxury,Performance",2000
902,Saab,900,185.0,4.0,"Hatchback,Luxury,Performance",2000
903,Saab,900,185.0,4.0,"Hatchback,Luxury,Performance",2000
904,Saab,900,170.0,6.0,Luxury,2117
905,Saab,900,150.0,4.0,"Hatchback,Luxury",2000
906,Saab,900,185.0,4.0,"Luxury,Performance",2115
907,Saab,900,185.0,4.0,"Hatchback,Luxury",2000
908,Saab,900,185.0,4.0,"Hatchback,Luxury,Performance",2000
909,Saab,900,185.0,4.0,"Luxury,Performance",2268
910,Saab,900,185.0,4.0,"Hatchback,Luxury,Performance",2000
911,Audi,90,172.0,6.0,Luxury,2000
912,Audi,90,172.0,6.0,Luxury,2000
913,Audi,90,172.0,6.0,Luxury,2000
914,Audi,90,172.0,6.0,Luxury,2000
915,Audi,90,172.0,6.0,Luxury,2000
916,Audi,90,172.0,6.0,Luxury,2000
917,Audi,90,172.0,6.0,Luxury,2000
918,Audi,90,172.0,6.0,Luxury,2000
919,Audi,90,172.0,6.0,Luxury,2000
920,Porsche,911,350.0,6.0,"Luxury,High-Performance",96200
921,Porsche,911,430.0,6.0,"Luxury,High-Performance",132800
922,Porsche,911,430.0,6.0,"Luxury,High-Performance",120900
