Brand,Year,Horsepower,Engine Cylinders,Number of Doors,Price
Audi,2017,190.0,4.0,4.0,38700
Audi,2017,190.0,4.0,4.0,37850
Audi,2017,252.0,4.0,4.0,42350
Audi,2016,220.0,4.0,2.0,43800
Audi,2016,220.0,4.0,2.0,41500
Audi,2016,220.0,4.0,2.0,47900
Audi,2016,220.0,4.0,2.0,50200
Audi,2016,220.0,4.0,2.0,40500
Audi,2016,220.0,4.0,2.0,42800
Audi,2017,220.0,4.0,2.0,41200
Audi,2017,220.0,4.0,2.0,48600
Audi,2017,220.0,4.0,2.0,42200
Audi,2015,240.0,6.0,4.0,58700
Audi,2015,220.0,4.0,4.0,50450
Audi,2015,220.0,4.0,4.0,44800
Audi,2015,310.0,6.0,4.0,60100
Audi,2015,220.0,4.0,4.0,48350
Audi,2015,310.0,6.0,4.0,56300
Audi,2015,220.0,4.0,4.0,46900
Audi,2015,240.0,6.0,4.0,62500
Audi,2016,252.0,4.0,4.0,52100
Audi,2016,252.0,4.0,4.0,49900
Audi,2016,252.0,4.0,4.0,46200
Audi,2016,240.0,6.0,4.0,59500
Audi,2016,333.0,6.0,4.0,61600
Audi,2016,333.0,6.0,4.0,57400
Audi,2016,240.0,6.0,4.0,63700
Audi,2016,252.0,4.0,4.0,48400
Audi,2017,252.0,4.0,4.0,53800
Audi,2017,333.0,6.0,4.0,61600
Audi,2017,340.0,6.0,4.0,67600
Audi,2017,333.0,6.0,4.0,58600
Audi,2017,252.0,4.0,4.0,49800
Audi,2017,252.0,4.0,4.0,47600
Audi,2015,310.0,6.0,4.0,65900
Audi,2015,310.0,6.0,4.0,69750
Audi,2015,240.0,6.0,4.0,68300
Audi,2015,240.0,6.0,4.0,72150
Audi,2016,240.0,6.0,4.0,70400
Audi,2016,333.0,6.0,4.0,68300
Audi,2016,240.0,6.0,4.0,73050
Audi,2016,333.0,6.0,4.0,70950
Audi,2017,333.0,6.0,4.0,68800
Audi,2017,333.0,6.0,4.0,71350
GMC,2017,281.0,6.0,4.0,43850
GMC,2017,281.0,6.0,4.0,45850
GMC,2015,281.0,6.0,4.0,33975
GMC,2015,281.0,6.0,4.0,40820
GMC,2015,281.0,6.0,4.0,42820
GMC,2015,281.0,6.0,4.0,42095
GMC,2015,281.0,6.0,4.0,44095
GMC,2015,281.0,6.0,4.0,38555
GMC,2015,288.0,6.0,4.0,47690
GMC,2015,281.0,6.0,4.0,35975
GMC,2015,288.0,6.0,4.0,49690
GMC,2015,281.0,6.0,4.0,36555
GMC,2016,281.0,6.0,4.0,36755
GMC,2016,281.0,6.0,4.0,44295
GMC,2016,281.0,6.0,4.0,42295
GMC,2016,281.0,6.0,4.0,30975
GMC,2016,281.0,6.0,4.0,36175
GMC,2016,288.0,6.0,4.0,49890
GMC,2016,281.0,6.0,4.0,41020
GMC,2016,281.0,6.0,4.0,34175
GMC,2016,288.0,6.0,4.0,47890
GMC,2016,281.0,6.0,4.0,38755
GMC,2016,281.0,6.0,4.0,43020
GMC,2017,194.0,4.0,4.0,38350
GMC,2017,310.0,6.0,4.0,43750
GMC,2017,194.0,4.0,4.0,35070
GMC,2017,194.0,4.0,4.0,32450
GMC,2017,194.0,4.0,4.0,37070
GMC,2017,310.0,6.0,4.0,41450
GMC,2017,194.0,4.0,4.0,34450
GMC,2017,194.0,4.0,4.0,29070
GMC,2017,310.0,6.0,4.0,44920
GMC,2017,310.0,6.0,4.0,46920
GMC,2017,310.0,6.0,4.0,41750
Hyundai,2014,138.0,4.0,4.0,17395
Hyundai,2014,138.0,4.0,4.0,14895
Hyundai,2014,138.0,4.0,4.0,15645
Hyundai,2014,138.0,4.0,4.0,16095
Hyundai,2014,138.0,4.0,4.0,14645
Hyundai,2014,138.0,4.0,4.0,16395
Hyundai,2015,137.0,4.0,4.0,14745
Hyundai,2015,137.0,4.0,4.0,14995
Hyundai,2015,137.0,4.0,4.0,15745
Hyundai,2015,137.0,4.0,4.0,17495
Hyundai,2015,137.0,4.0,4.0,16495
Hyundai,2015,137.0,4.0,4.0,16195
Hyundai,2016,137.0,4.0,4.0,15745
Hyundai,2016,137.0,4.0,4.0,17495
Hyundai,2016,137.0,4.0,4.0,16195
Hyundai,2016,137.0,4.0,4.0,16495
Hyundai,2016,137.0,4.0,4.0,14745
Hyundai,2016,137.0,4.0,4.0,14995
Honda,2010,271.0,6.0,4.0,34020
Honda,2010,271.0,6.0,4.0,36220
Honda,2010,271.0,6.0,4.0,29670
Honda,2010,271.0,6.0,4.0,34770
Honda,2010,271.0,6.0,4.0,32570
Honda,2011,271.0,6.0,4.0,29990
Honda,2011,271.0,6.0,4.0,32890
Honda,2011,271.0,6.0,4.0,36540
Honda,2011,271.0,6.0,4.0,34340
Honda,2011,271.0,6.0,4.0,35090
Honda,2015,278.0,6.0,2.0,30775
Honda,2015,278.0,6.0,4.0,32270
Honda,2015,278.0,6.0,2.0,32550
Honda,2015,185.0,4.0,2.0,23775
Honda,2015,185.0,4.0,2.0,26300
Honda,2015,185.0,4.0,4.0,30195
Honda,2015,185.0,4.0,2.0,25450
Honda,2015,278.0,6.0,2.0,32550
Honda,2015,189.0,4.0,4.0,24665
Honda,2015,185.0,4.0,4.0,25030
Honda,2015,185.0,4.0,2.0,30270
Honda,2015,185.0,4.0,4.0,25830
Honda,2015,185.0,4.0,2.0,28495
Honda,2015,278.0,6.0,4.0,30495
Honda,2015,278.0,6.0,2.0,30775
Honda,2015,185.0,4.0,4.0,22105
Honda,2015,185.0,4.0,4.0,28420
Honda,2015,278.0,6.0,4.0,33630
Honda,2015,185.0,4.0,2.0,24625
Honda,2015,189.0,4.0,4.0,23865
Honda,2015,185.0,4.0,4.0,22905
Honda,2016,278.0,6.0,4.0,32745
Honda,2016,185.0,4.0,4.0,28670
Honda,2016,185.0,4.0,2.0,26850
Honda,2016,189.0,4.0,4.0,25065
Honda,2016,278.0,6.0,4.0,30745
Honda,2016,185.0,4.0,4.0,27380
Honda,2016,278.0,6.0,4.0,34680
Honda,2016,185.0,4.0,2.0,27850
Honda,2016,185.0,4.0,2.0,24725
Honda,2016,189.0,4.0,4.0,24265
Honda,2016,185.0,4.0,4.0,26380
Honda,2016,185.0,4.0,2.0,30845
Honda,2016,185.0,4.0,4.0,25580
Honda,2016,185.0,4.0,4.0,23005
Honda,2016,185.0,4.0,2.0,23875
Honda,2016,185.0,4.0,2.0,28845
Honda,2016,189.0,4.0,4.0,26065
Honda,2016,185.0,4.0,2.0,26000
Honda,2016,185.0,4.0,2.0,25725
Honda,2016,185.0,4.0,4.0,24005
Honda,2016,278.0,6.0,2.0,31025
Honda,2016,278.0,6.0,2.0,34225
Honda,2016,278.0,6.0,2.0,33025
Honda,2016,185.0,4.0,4.0,22205
Honda,2016,278.0,6.0,2.0,31025
Honda,2016,185.0,4.0,4.0,30670
Honda,2017,189.0,4.0,4.0,26215
Honda,2017,185.0,4.0,2.0,24025
Honda,2017,185.0,4.0,2.0,30995
Honda,2017,185.0,4.0,4.0,22355
Honda,2017,278.0,6.0,4.0,34830
Honda,2017,185.0,4.0,2.0,26150
Honda,2017,278.0,6.0,4.0,32895
Honda,2017,189.0,4.0,4.0,25215
Honda,2017,185.0,4.0,4.0,27530
Honda,2017,185.0,4.0,4.0,28820
Honda,2017,185.0,4.0,4.0,24155
Honda,2017,278.0,6.0,2.0,34375
Honda,2017,278.0,6.0,4.0,30895
Honda,2017,278.0,6.0,2.0,33175
Honda,2017,278.0,6.0,2.0,31175
Honda,2017,185.0,4.0,2.0,27000
Honda,2017,185.0,4.0,2.0,28000
Honda,2017,189.0,4.0,4.0,24415
Honda,2017,185.0,4.0,2.0,28995
Honda,2017,185.0,4.0,4.0,30820
Honda,2017,278.0,6.0,2.0,31175
Honda,2017,185.0,4.0,2.0,25875
Honda,2017,185.0,4.0,4.0,26530
Honda,2017,185.0,4.0,4.0,23155
Honda,2017,185.0,4.0,4.0,25730
Honda,2017,189.0,4.0,4.0,25415
Honda,2017,185.0,4.0,2.0,24875
BMW,2014,335.0,6.0,4.0,61400
BMW,2015,335.0,6.0,4.0,61900
BMW,2016,335.0,6.0,4.0,62100
Suzuki,2005,155.0,4.0,4.0,17049
Suzuki,2005,155.0,4.0,4.0,16349
Suzuki,2005,155.0,4.0,4.0,15949
Suzuki,2005,155.0,4.0,4.0,13449
Suzuki,2005,155.0,4.0,4.0,15449
Suzuki,2005,155.0,4.0,4.0,17349
Suzuki,2005,155.0,4.0,4.0,15649
Suzuki,2005,155.0,4.0,4.0,16849
Suzuki,2005,155.0,4.0,4.0,15149
Suzuki,2005,155.0,4.0,4.0,16049
Suzuki,2005,155.0,4.0,4.0,16549
Suzuki,2005,155.0,4.0,4.0,17849
Suzuki,2005,155.0,4.0,4.0,14349
Suzuki,2005,155.0,4.0,4.0,17549
Suzuki,2006,155.0,4.0,4.0,16599
Suzuki,2006,155.0,4.0,4.0,15499
Suzuki,2006,155.0,4.0,4.0,15999
Suzuki,2006,155.0,4.0,4.0,14099
Suzuki,2006,155.0,4.0,4.0,16099
Suzuki,2006,155.0,4.0,4.0,15299
Suzuki,2006,155.0,4.0,4.0,14599
Suzuki,2006,155.0,4.0,4.0,16999
Suzuki,2006,155.0,4.0,4.0,17099
Suzuki,2006,155.0,4.0,4.0,14999
Suzuki,2006,155.0,4.0,4.0,16199
Suzuki,2006,155.0,4.0,4.0,15099
Suzuki,2007,155.0,4.0,4.0,14299
Suzuki,2007,155.0,4.0,4.0,16299
Suzuki,2007,155.0,4.0,4.0,17199
Suzuki,2007,155.0,4.0,4.0,15299
Suzuki,2007,155.0,4.0,4.0,16199
Oldsmobile,2002,170.0,6.0,2.0,22395
Oldsmobile,2002,170.0,6.0,2.0,21080
Oldsmobile,2002,140.0,4.0,4.0,19605
Oldsmobile,2002,170.0,6.0,4.0,21080
Oldsmobile,2002,140.0,4.0,4.0,17805
Oldsmobile,2002,140.0,4.0,2.0,17805
Oldsmobile,2002,140.0,4.0,2.0,19855
Oldsmobile,2002,170.0,6.0,4.0,22145
Oldsmobile,2003,170.0,6.0,4.0,21585
Oldsmobile,2003,140.0,4.0,2.0,18085
Oldsmobile,2003,170.0,6.0,2.0,21585
Oldsmobile,2003,140.0,4.0,4.0,20035
Oldsmobile,2003,170.0,6.0,2.0,22935
Oldsmobile,2003,170.0,6.0,4.0,22685
Oldsmobile,2003,140.0,4.0,4.0,18085
Oldsmobile,2003,140.0,4.0,2.0,20035
Oldsmobile,2004,170.0,6.0,2.0,23335
Oldsmobile,2004,140.0,4.0,4.0,18485
Oldsmobile,2004,170.0,6.0,4.0,21985
Oldsmobile,2004,140.0,4.0,2.0,20435
Oldsmobile,2004,140.0,4.0,2.0,18485
Oldsmobile,2004,140.0,4.0,4.0,20435
Oldsmobile,2004,170.0,6.0,4.0,23085
Oldsmobile,2004,170.0,6.0,2.0,21985
Audi,2003,250.0,6.0,4.0,39950
Audi,2003,250.0,6.0,4.0,41000
Audi,2004,300.0,8.0,4.0,46950
Audi,2004,250.0,6.0,4.0,39950
Audi,2004,250.0,6.0,4.0,39950
Audi,2005,250.0,6.0,4.0,40250
Audi,2005,300.0,8.0,4.0,47250
Audi,2005,250.0,6.0,4.0,40250
Audi,2014,220.0,4.0,4.0,40700
Audi,2014,220.0,4.0,4.0,43300
Audi,2014,220.0,4.0,4.0,49200
Audi,2015,220.0,4.0,4.0,44500
Audi,2015,220.0,4.0,4.0,42400
Audi,2015,220.0,4.0,4.0,49800
Audi,2016,220.0,4.0,4.0,42700
Audi,2016,220.0,4.0,4.0,44800
Nissan,2015,182.0,4.0,4.0,22560
Nissan,2015,182.0,4.0,4.0,28150
Nissan,2015,270.0,6.0,4.0,31950
Nissan,2015,182.0,4.0,4.0,22300
Nissan,2015,270.0,6.0,4.0,29830
Nissan,2015,270.0,6.0,4.0,32350
Nissan,2015,270.0,6.0,4.0,26450
Nissan,2015,182.0,4.0,4.0,24720
Nissan,2016,270.0,6.0,4.0,32090
Nissan,2016,270.0,6.0,4.0,27390
Nissan,2016,182.0,4.0,4.0,22500
Nissan,2016,182.0,4.0,4.0,22900
Nissan,2016,182.0,4.0,4.0,24470
Nissan,2016,182.0,4.0,4.0,25460
Nissan,2016,182.0,4.0,4.0,28570
Nissan,2016,270.0,6.0,4.0,27990
Nissan,2016,270.0,6.0,4.0,32690
Nissan,2017,179.0,4.0,4.0,25460
Nissan,2017,179.0,4.0,4.0,22500
Nissan,2017,270.0,6.0,4.0,32690
Nissan,2017,179.0,4.0,4.0,22900
Nissan,2017,270.0,6.0,4.0,27990
Nissan,2017,179.0,4.0,4.0,24470
Nissan,2017,179.0,4.0,4.0,28570
Kia,2007,264.0,6.0,4.0,25495
Kia,2008,264.0,6.0,4.0,25495
Kia,2009,264.0,6.0,4.0,26045
Nissan,2014,317.0,8.0,4.0,37590
Nissan,2014,317.0,8.0,4.0,52860
Nissan,2014,317.0,8.0,4.0,42680
Nissan,2014,317.0,8.0,4.0,45580
Nissan,2014,317.0,8.0,4.0,42890
Nissan,2014,317.0,8.0,4.0,49960
Nissan,2015,317.0,8.0,4.0,50780
Nissan,2015,317.0,8.0,4.0,53680
Nissan,2015,317.0,8.0,4.0,43810
Nissan,2015,317.0,8.0,4.0,46500
Nissan,2015,317.0,8.0,4.0,49880
Nissan,2015,317.0,8.0,4.0,43600
Nissan,2015,317.0,8.0,4.0,38510
Nissan,2015,317.0,8.0,4.0,52780
Nissan,2017,390.0,8.0,4.0,49650
Nissan,2017,390.0,8.0,4.0,57590
Nissan,2017,390.0,8.0,4.0,60490
Nissan,2017,390.0,8.0,4.0,52550
Nissan,2017,390.0,8.0,4.0,44900
Nissan,2017,390.0,8.0,4.0,47800
Chrysler,2007,235.0,8.0,4.0,30935
Chrysler,2007,235.0,8.0,4.0,33810
Chrysler,2008,302.0,8.0,4.0,32905
Chrysler,2008,302.0,8.0,4.0,35780
Chrysler,2009,385.0,8.0,4.0,45270
Chrysler,2009,303.0,8.0,4.0,37115
Chrysler,2009,303.0,8.0,4.0,34730
Chevrolet,2003,190.0,6.0,3.0,22050
Chevrolet,2003,190.0,6.0,3.0,24450
Chevrolet,2004,190.0,6.0,3.0,25195
Chevrolet,2004,190.0,6.0,3.0,22695
Chevrolet,2005,190.0,6.0,3.0,22930
Chevrolet,2005,190.0,6.0,3.0,25430
Chevrolet,2003,190.0,6.0,3.0,25690
Chevrolet,2003,190.0,6.0,3.0,23690
Chevrolet,2004,190.0,6.0,3.0,26195
Chevrolet,2004,190.0,6.0,3.0,24195
Chevrolet,2005,190.0,6.0,3.0,24430
Chevrolet,2005,190.0,6.0,3.0,26430
Cadillac,2015,321.0,6.0,2.0,48165
Cadillac,2015,321.0,6.0,2.0,50165
Cadillac,2015,272.0,4.0,2.0,37995
Cadillac,2015,272.0,4.0,2.0,40445
Cadillac,2015,272.0,4.0,2.0,46935
Cadillac,2015,321.0,6.0,2.0,51435
Cadillac,2015,321.0,6.0,2.0,45150
Cadillac,2015,272.0,4.0,2.0,47095
Cadillac,2015,272.0,4.0,2.0,48205
Cadillac,2015,321.0,6.0,2.0,47750
Cadillac,2015,321.0,6.0,2.0,50325
Cadillac,2015,272.0,4.0,2.0,41920
Cadillac,2015,272.0,4.0,2.0,44935
Cadillac,2015,272.0,4.0,2.0,44520
Cadillac,2016,272.0,4.0,2.0,47605
Cadillac,2016,272.0,4.0,2.0,41920
Cadillac,2016,335.0,6.0,2.0,48675
Cadillac,2016,272.0,4.0,2.0,48715
Cadillac,2016,272.0,4.0,2.0,45445
Cadillac,2016,335.0,6.0,2.0,45150
Cadillac,2016,272.0,4.0,2.0,40445
Cadillac,2016,335.0,6.0,2.0,47750
Cadillac,2016,272.0,4.0,2.0,47445
Cadillac,2016,335.0,6.0,2.0,50675
Cadillac,2016,272.0,4.0,2.0,37995
Cadillac,2016,335.0,6.0,2.0,51945
Cadillac,2016,272.0,4.0,2.0,44520
Cadillac,2016,335.0,6.0,2.0,50835
Cadillac,2017,272.0,4.0,2.0,43395
Cadillac,2017,272.0,4.0,2.0,37595
Cadillac,2017,272.0,4.0,2.0,39995
Cadillac,2017,335.0,6.0,2.0,49495
Cadillac,2017,272.0,4.0,2.0,41395
Cadillac,2017,335.0,6.0,2.0,46995
Cadillac,2017,335.0,6.0,2.0,48995
Cadillac,2016,464.0,6.0,2.0,62665
Cadillac,2016,464.0,6.0,4.0,60465
Cadillac,2017,464.0,6.0,2.0,62895
Cadillac,2017,464.0,6.0,4.0,60695
Cadillac,2015,272.0,4.0,4.0,41340
Cadillac,2015,272.0,4.0,4.0,39340
Cadillac,2015,202.0,4.0,4.0,33215
Cadillac,2015,272.0,4.0,4.0,45615
Cadillac,2015,321.0,6.0,4.0,47615
Cadillac,2015,321.0,6.0,4.0,44660
Cadillac,2015,272.0,4.0,4.0,46715
Cadillac,2015,272.0,4.0,4.0,37245
Cadillac,2015,321.0,6.0,4.0,41340
Cadillac,2015,321.0,6.0,4.0,46660
Cadillac,2015,321.0,6.0,4.0,48715
Cadillac,2015,272.0,4.0,4.0,44660
Cadillac,2015,272.0,4.0,4.0,35245
Cadillac,2015,272.0,4.0,4.0,42660
Cadillac,2015,202.0,4.0,4.0,37340
Cadillac,2015,321.0,6.0,4.0,43340
Cadillac,2016,335.0,6.0,4.0,41340
Cadillac,2016,272.0,4.0,4.0,46110
Cadillac,2016,335.0,6.0,4.0,45155
Cadillac,2016,272.0,4.0,4.0,39340
Cadillac,2016,335.0,6.0,4.0,47155
Cadillac,2016,272.0,4.0,4.0,43155
Cadillac,2016,272.0,4.0,4.0,37245
Cadillac,2016,335.0,6.0,4.0,48110
Cadillac,2016,202.0,4.0,4.0,37340
Cadillac,2016,272.0,4.0,4.0,35245
Cadillac,2016,335.0,6.0,4.0,43340
Cadillac,2016,202.0,4.0,4.0,33215
Cadillac,2016,272.0,4.0,4.0,47210
Cadillac,2016,272.0,4.0,4.0,41340
Cadillac,2016,272.0,4.0,4.0,45155
Cadillac,2016,335.0,6.0,4.0,49210
Cadillac,2017,335.0,6.0,4.0,46995
Cadillac,2017,272.0,4.0,4.0,40395
Cadillac,2017,335.0,6.0,4.0,43995
Cadillac,2017,335.0,6.0,4.0,45995
Cadillac,2017,272.0,4.0,4.0,34595
Cadillac,2017,272.0,4.0,4.0,36595
Cadillac,2017,272.0,4.0,4.0,38395
Oldsmobile,2001,250.0,8.0,4.0,34794
Oldsmobile,2001,215.0,6.0,4.0,30619
Oldsmobile,2002,215.0,6.0,4.0,31615
Oldsmobile,2002,250.0,8.0,4.0,35085
Oldsmobile,2003,250.0,8.0,4.0,34725
Chevrolet,2010,320.0,8.0,4.0,45815
Chevrolet,2010,320.0,8.0,4.0,35725
Chevrolet,2010,320.0,8.0,4.0,38830
Chevrolet,2011,320.0,8.0,4.0,39405
Chevrolet,2011,320.0,8.0,4.0,46195
Chevrolet,2011,320.0,8.0,4.0,39350
Chevrolet,2011,320.0,8.0,4.0,49500
Chevrolet,2011,320.0,8.0,4.0,42455
Chevrolet,2011,320.0,8.0,4.0,36300
Chevrolet,2012,320.0,8.0,4.0,40195
Chevrolet,2012,320.0,8.0,4.0,43245
Chevrolet,2012,320.0,8.0,4.0,47000
Chevrolet,2012,320.0,8.0,4.0,39850
Chevrolet,2012,320.0,8.0,4.0,36800
Chevrolet,2012,320.0,8.0,4.0,50305
Toyota,2015,268.0,6.0,4.0,37170
Toyota,2015,268.0,6.0,4.0,32285
Toyota,2015,268.0,6.0,4.0,39980
Toyota,2015,268.0,6.0,4.0,36080
Toyota,2015,268.0,6.0,4.0,34140
Toyota,2016,268.0,6.0,4.0,37050
Toyota,2016,268.0,6.0,4.0,35850
Toyota,2016,268.0,6.0,4.0,40450
Toyota,2016,268.0,6.0,4.0,32650
Toyota,2016,268.0,6.0,4.0,34400
Toyota,2017,268.0,6.0,4.0,41050
Toyota,2017,268.0,6.0,4.0,37650
Toyota,2017,268.0,6.0,4.0,33250
Toyota,2017,268.0,6.0,4.0,36450
Toyota,2017,268.0,6.0,4.0,35000
Dodge,2012,283.0,6.0,4.0,25995
Dodge,2012,173.0,4.0,4.0,21495
Dodge,2012,283.0,6.0,4.0,23995
Dodge,2012,173.0,4.0,4.0,18995
Dodge,2013,283.0,6.0,4.0,25695
Dodge,2013,173.0,4.0,4.0,19795
Dodge,2013,173.0,4.0,4.0,22595
Dodge,2014,173.0,4.0,4.0,20595
Dodge,2014,283.0,6.0,4.0,25795
Dodge,2014,173.0,4.0,4.0,23295
Chevrolet,2009,107.0,4.0,4.0,11965
Chevrolet,2009,107.0,4.0,4.0,15365
Chevrolet,2009,107.0,4.0,4.0,14100
Chevrolet,2009,107.0,4.0,4.0,11965
Chevrolet,2009,107.0,4.0,4.0,14100
Chevrolet,2009,107.0,4.0,4.0,15365
Chevrolet,2010,108.0,4.0,4.0,15365
Chevrolet,2010,108.0,4.0,4.0,11965
Chevrolet,2010,108.0,4.0,4.0,14100
Chevrolet,2010,108.0,4.0,4.0,12115
Chevrolet,2010,108.0,4.0,4.0,15365
Chevrolet,2010,108.0,4.0,4.0,14250
Chevrolet,2011,108.0,4.0,4.0,15365
Chevrolet,2011,108.0,4.0,4.0,12115
Chevrolet,2011,108.0,4.0,4.0,11965
Chevrolet,2011,108.0,4.0,4.0,14250
Chevrolet,2011,108.0,4.0,4.0,15365
Chevrolet,2011,108.0,4.0,4.0,14100
Lincoln,2003,302.0,8.0,4.0,45125
Lincoln,2003,302.0,8.0,4.0,42175
Lincoln,2003,302.0,8.0,4.0,39485
Lincoln,2003,302.0,8.0,4.0,42435
Lincoln,2004,302.0,8.0,4.0,45705
Lincoln,2004,302.0,8.0,4.0,42755
Lincoln,2004,302.0,8.0,4.0,40290
Lincoln,2004,302.0,8.0,4.0,43240
Lincoln,2005,302.0,8.0,4.0,40635
Lincoln,2005,302.0,8.0,4.0,43585
Hyundai,2015,293.0,6.0,4.0,38200
Hyundai,2015,293.0,6.0,4.0,34000
Hyundai,2016,293.0,6.0,4.0,34100
Hyundai,2016,293.0,6.0,4.0,39300
Hyundai,2017,293.0,6.0,4.0,34100
Hyundai,2017,293.0,6.0,4.0,39300
Pontiac,2003,185.0,6.0,4.0,23820
Pontiac,2003,185.0,6.0,4.0,20870
Pontiac,2004,185.0,6.0,4.0,24190
Pontiac,2004,185.0,6.0,4.0,21275
Pontiac,2005,185.0,6.0,4.0,24445
Pontiac,2005,185.0,6.0,4.0,21530
Mazda,2000,119.0,4.0,2.0,2637
Mazda,2000,119.0,4.0,2.0,2961
Mazda,2000,143.0,6.0,4.0,3107
Mazda,2000,143.0,6.0,4.0,3394
Mazda,2000,143.0,6.0,2.0,2689
Mazda,2000,160.0,6.0,4.0,3768
Mazda,2000,119.0,4.0,2.0,2350
Mazda,2000,143.0,6.0,4.0,3289
Mazda,2000,143.0,6.0,2.0,2413
Mazda,2000,160.0,6.0,4.0,3928
Mazda,2000,160.0,6.0,4.0,3579
Mazda,2000,143.0,6.0,2.0,3032
Mazda,2000,143.0,6.0,2.0,3190
Mazda,2007,207.0,6.0,4.0,26590
Mazda,2007,148.0,6.0,2.0,19675
Mazda,2007,143.0,4.0,2.0,15535
Mazda,2007,148.0,6.0,4.0,19040
Mazda,2007,148.0,6.0,4.0,21430
Mazda,2007,207.0,6.0,4.0,22045
Mazda,2008,207.0,6.0,4.0,26590
Mazda,2008,207.0,6.0,4.0,22045
Mazda,2008,143.0,4.0,2.0,15535
Mazda,2009,143.0,4.0,2.0,16060
Mazda,2009,207.0,6.0,4.0,22150
Mazda,2001,150.0,6.0,2.0,20030
Mazda,2001,150.0,6.0,2.0,14990
Mazda,2001,150.0,6.0,2.0,17225
Mazda,2001,150.0,6.0,4.0,18485
Mazda,2001,119.0,4.0,2.0,14545
Mazda,2001,119.0,4.0,2.0,12345
Mazda,2001,150.0,6.0,2.0,18360
Mazda,2001,207.0,6.0,4.0,19340
Mazda,2001,150.0,6.0,2.0,17545
Mazda,2001,140.0,4.0,2.0,12495
Mazda,2001,207.0,6.0,4.0,22085
Mazda,2001,140.0,4.0,2.0,14695
Mazda,2001,150.0,6.0,2.0,15125
Subaru,2006,250.0,6.0,4.0,30695
Subaru,2006,250.0,6.0,4.0,32395
Subaru,2006,250.0,6.0,4.0,34195
Subaru,2006,250.0,6.0,4.0,34295
Subaru,2006,250.0,6.0,4.0,37695
Subaru,2006,250.0,6.0,4.0,35895
Subaru,2006,250.0,6.0,4.0,33895
Subaru,2006,250.0,6.0,4.0,32295
Subaru,2006,250.0,6.0,4.0,35695
Subaru,2007,245.0,6.0,4.0,29995
Subaru,2007,245.0,6.0,4.0,37295
Subaru,2007,245.0,6.0,4.0,35495
Subaru,2007,245.0,6.0,4.0,33495
Subaru,2007,245.0,6.0,4.0,31995
Subaru,2007,245.0,6.0,4.0,34495
Subaru,2007,245.0,6.0,4.0,32495
Subaru,2004,165.0,4.0,4.0,22795
Subaru,2004,210.0,4.0,4.0,23995
Subaru,2004,210.0,4.0,4.0,24995
Subaru,2004,165.0,4.0,4.0,21995
Subaru,2004,210.0,4.0,4.0,26295
Subaru,2005,165.0,4.0,4.0,22345
Subaru,2005,210.0,4.0,4.0,24345
Subaru,2005,210.0,4.0,4.0,25345
Subaru,2005,210.0,4.0,4.0,27245
Subaru,2005,165.0,4.0,4.0,23145
Subaru,2006,210.0,4.0,4.0,24595
Subaru,2006,165.0,4.0,4.0,22495
Subaru,2006,210.0,4.0,4.0,25595
Subaru,2006,210.0,4.0,4.0,27495
Subaru,2006,165.0,4.0,4.0,23295
Volkswagen,2014,170.0,4.0,2.0,27295
Volkswagen,2014,210.0,4.0,2.0,31795
Volkswagen,2014,210.0,4.0,2.0,34895
Volkswagen,2014,170.0,5.0,2.0,27295
Volkswagen,2014,140.0,4.0,2.0,32755
Volkswagen,2014,210.0,4.0,2.0,29395
Volkswagen,2014,170.0,4.0,2.0,29395
Volkswagen,2014,170.0,4.0,2.0,25170
Volkswagen,2014,210.0,4.0,2.0,30495
Volkswagen,2014,210.0,4.0,2.0,30695
Volkswagen,2014,140.0,4.0,2.0,31195
Volkswagen,2014,170.0,4.0,2.0,30755
Volkswagen,2014,210.0,4.0,2.0,33795
Volkswagen,2014,140.0,4.0,2.0,30095
Volkswagen,2014,170.0,5.0,2.0,29395
Volkswagen,2014,140.0,4.0,2.0,29995
Volkswagen,2014,170.0,5.0,2.0,25170
Volkswagen,2014,140.0,4.0,2.0,28895
Volkswagen,2015,150.0,4.0,2.0,30295
Volkswagen,2015,210.0,4.0,2.0,31995
Volkswagen,2015,210.0,4.0,2.0,33995
Volkswagen,2015,150.0,4.0,2.0,30195
Volkswagen,2015,210.0,4.0,2.0,32595
Volkswagen,2015,170.0,4.0,2.0,29595
Volkswagen,2015,210.0,4.0,2.0,35095
Volkswagen,2015,170.0,4.0,2.0,30425
Volkswagen,2015,170.0,4.0,2.0,27475
Volkswagen,2015,210.0,4.0,2.0,30895
Volkswagen,2015,150.0,4.0,2.0,31125
Volkswagen,2015,150.0,4.0,2.0,29675
Volkswagen,2015,210.0,4.0,2.0,30995
Volkswagen,2015,210.0,4.0,2.0,34875
Volkswagen,2015,210.0,4.0,2.0,29895
Volkswagen,2015,150.0,4.0,2.0,29095
Volkswagen,2015,150.0,4.0,2.0,31395
Volkswagen,2015,170.0,4.0,2.0,25595
Volkswagen,2015,170.0,4.0,2.0,25995
Volkswagen,2015,210.0,4.0,2.0,35975
Volkswagen,2015,150.0,4.0,2.0,30775
Volkswagen,2015,150.0,4.0,2.0,32225
Volkswagen,2015,210.0,4.0,2.0,31495
Volkswagen,2015,170.0,4.0,2.0,27995
Volkswagen,2016,210.0,4.0,2.0,29790
Volkswagen,2016,170.0,4.0,2.0,28070
Volkswagen,2016,210.0,4.0,2.0,34950
